DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TURNOVER_CLASS,AWU_CLASS,LEGAL_FORM,MANAGEMENT_FORM,TYPE_OF_FARMING,PURPOSE_AGRIC_ACTIVITY,ECON_ACTIVITY_NACE_2007,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TURNOVER_CLASS,NOTE_AWU_CLASS,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_TYPE_OF_FARMING,NOTE_PURPOSE_AGRIC_ACTIVITY,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,48831,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1215,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,47495,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD10,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,12256,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1405,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,9212,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,15596,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,60416,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,529,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,49683,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD20,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,77165,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,10365,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,5.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,44145,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,8.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,118620,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,7.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,33888,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6511,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,43127,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD3,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,14.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,10823,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1924,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6255,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,21843,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,54890,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,761,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,84379,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD4,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,54471,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,11084,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,5.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,27099,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,5.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,63905,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,51759,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3308,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,60725,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITD5,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,7.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,36718,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,7213,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,23081,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,35713,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,31234,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1744,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,40143,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITDA,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,95625,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,136000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,130000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,0.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,0.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,22614,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,20000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,21000,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,11.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,13,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,11.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,11.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,17.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,15.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,57034,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,55301,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,49923,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,11.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,12.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,11.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,245105,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,240327,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,236357,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,15.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,15.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,15.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,31285,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,22813,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,19986,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,5299,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,5482,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,4723,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,55409,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,40356,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,36348,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,11.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,14.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,11.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,37069,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,8764,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,25354,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,70963,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,31647,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2246,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,60583,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE1,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,4.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,9153,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2500,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,6232,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,HO,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,34814,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,HOPV,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,15414,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,PRODUCT_MIL_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,537,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,58625,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE2,R034PRODUCT_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,AWU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,22571,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,AWU_AVPFARM,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,AWU_EMP,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,1093,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,AWU_EMP_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,0.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,AWU_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,FARMS_TURNMIN15,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,12088,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_1(1.0),A,ITE3,FARMS_TURNMIN15_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2.4,,,,,,,,,,,,,,,
