DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TURNOVER_CLASS,AWU_CLASS,LEGAL_FORM,MANAGEMENT_FORM,TYPE_OF_FARMING,PURPOSE_AGRIC_ACTIVITY,ECON_ACTIVITY_NACE_2007,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TURNOVER_CLASS,NOTE_AWU_CLASS,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_TYPE_OF_FARMING,NOTE_PURPOSE_AGRIC_ACTIVITY,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,92,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,20528,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,16295,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,18758,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,1820,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,1527,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,2089,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,6044,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,4973,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,5960,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,2501,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,1837,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,2114,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,23.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,21.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,21.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,3.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,4.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,3.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,41.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,42.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,40.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,15.8,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,15.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,18.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,16,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,15.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,16.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,LABOR_COSTS_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,78976,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,107050,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,84436,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,9403,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,6859,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,6673,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,42509,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,49815,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,49983,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,18472,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,18453,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,17518,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,26930,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,32424,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,29107,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,25776,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,26842,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,MOL_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,25163,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,122794,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,67581,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,102526,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,841,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,710,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,804,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,18655,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,14831,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,19141,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,4800,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,4323,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,5260,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,9724,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,7246,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,10082,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,3927,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,2772,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,3508,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,19.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,12.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,14.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,14.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,18.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,16.2,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,23.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,25.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,24.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,26.5,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,28.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,27.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,16.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,15,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,16.7,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,OTH_NET_INC_PERC,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,100,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,1174840,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,1127080,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,1232782,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,4197,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,3367,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,3472,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,192885,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,183343,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,203890,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,28068,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,26368,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,29220,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,69641,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,66642,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,71920,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,30338,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,25671,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCT_AVPFARM_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,27473,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,217825,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,237481,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,218565,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,18492,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,14202,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,14159,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,84066,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,89381,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,91200,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,33420,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,31714,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,31247,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,51466,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,53841,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,51021,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2015,53228,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2016,49924,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,PRODUCTION_PERAWU_EU,TOTAL,TOT,TOT,TOT,ALL,TOT,0010,2017,49254,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2015,23.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2016,22.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E_GE500000,TOT,TOT,TOT,ALL,TOT,0010,2017,22.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,9.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,9.3,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E_UN14999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,8.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,32,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,34.4,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E100000-499999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,33.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,20.1,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2016,18.9,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E15000-49999_99,TOT,TOT,TOT,ALL,TOT,0010,2017,19.6,,,,,,,,,,,,,,,
IT1:101_148_DF_DCSP_RICAREA_3(1.0),A,IT,R034PRODUCT_PERC,E50000-99999_99,TOT,TOT,TOT,ALL,TOT,0010,2015,15.2,,,,,,,,,,,,,,,
