DATAFLOW,FREQ,REF_AREA,DATA_TYPE,LEGAL_FORM,MANAGEMENT_FORM,LAND_OWNERSHIP,AGRI_AREA_CLASS,TYPE_OF_CROP,TYPE_OF_HERD,GAINFUL_ACTIVITIES,KIND_OF_RENEW_ENERGY,EDU_LEV_FARM_MAN,LABOUR_FORCE_CATEG,NAT_LAB_FORCE,QWN_USE_MECH_MEANS,TYPE_OF_MECH_MEANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_LEGAL_FORM,NOTE_MANAGEMENT_FORM,NOTE_LAND_OWNERSHIP,NOTE_AGRI_AREA_CLASS,NOTE_TYPE_OF_CROP,NOTE_TYPE_OF_HERD,NOTE_GAINFUL_ACTIVITIES,NOTE_KIND_OF_RENEW_ENERGY,NOTE_EDU_LEV_FARM_MAN,NOTE_LABOUR_FORCE_CATEG,NOTE_NAT_LAB_FORCE,NOTE_QWN_USE_MECH_MEANS,NOTE_TYPE_OF_MECH_MEANS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1299994,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1174637,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,624584,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,746359,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1645819,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1660077,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,530653,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,409039,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,149554,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,159109,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OWN,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,2183021,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,OWN,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2044814,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,RENT,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,1930021,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,RENT,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,2085105,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,102973,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,ARU,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,208344,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,356591,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,279725,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,10611,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12324,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,207117,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,137277,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,27618,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,30873,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,68097,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,61534,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,18209,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12465,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,21543,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,19180,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,3401,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,FUAA,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6070,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,357990,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,280381,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,9832,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12501,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,204144,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,150983,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,24713,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,28195,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,71881,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,70388,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,21143,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,15158,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,22803,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,21732,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2013,3474,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITCD,HO_NO_EXZOO,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6361,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,447914,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,FU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8676,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7266,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,318176,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12138,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,90274,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,12553,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6369,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,OWN,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,404746,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,RENT,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,34491,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ART,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1138,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,208354,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,FU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4886,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,3634,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,137441,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,7026,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,50725,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,6738,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1939,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,OWN,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,178208,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,RENT,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,25259,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,ARU,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,852,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,16048,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,80,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,11173,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,188,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4042,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,172,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,329,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,FUAA,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,64,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,16122,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,122,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,11142,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,193,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,4101,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,172,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,329,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD10,HO_NO_EXZOO,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,64,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,284477,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,FU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,15664,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,3871,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,191960,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,26525,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,24011,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,23021,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,9435,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,OWN,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,208120,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,RENT,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,60694,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ART,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,5656,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,128253,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,FU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,15239,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,3911,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,50494,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,20110,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,20994,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,18811,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8183,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,OWN,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,62678,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,RENT,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,50337,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,ARU,TOT,TOT,RFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,5748,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,ALL,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,8797,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,OFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,508,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,OO,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,3772,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,OR,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,153,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,ORE,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1983,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,ORFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,863,,,,,,,,,,,,,,,,,,,,,
IT1:102_974_DF_DCSP_SPA_1(1.0),A,ITD20,FUAA,TOT,TOT,OWFU,TOT,ALL,ALL,ALL,ALL,99,THLF,WORLD,ALL,ALL,2016,1369,,,,,,,,,,,,,,,,,,,,,
